Unnamed: 0,index,latitude,longitude,scan,track,acq_date,acq_time,satellite,instrument,version,Wildfire_Intensity,frp,daynight,type,Cities,States,Counties,precipitation,min_tmp,max_tmp,wind_speed,humidity,air_pressure
5386,101090,37.4213,-120.6548,1.0,1.0,2019-11-19,1903,Terra,MODIS,6.03,293.2,4.2,D,0,Winton,California,Merced County,,0.0,0.0,0.0,0,0.0
5387,101100,35.4597,-120.5557,2.3,1.5,2019-11-19,2041,Aqua,MODIS,6.03,294.5,33.9,D,0,Santa Margarita,California,San Luis Obispo County,,0.0,0.0,0.0,0,0.0
5388,101101,35.465,-120.5313,2.3,1.5,2019-11-19,2041,Aqua,MODIS,6.03,294.8,102.0,D,0,Santa Margarita,California,San Luis Obispo County,,0.0,0.0,0.0,0,0.0
5389,101102,37.6977,-120.7454,2.1,1.4,2019-11-19,2042,Aqua,MODIS,6.03,292.6,9.6,D,0,Waterford,California,Stanislaus County,,0.0,0.0,0.0,0,0.0
5390,101103,39.3108,-122.2209,2.3,1.5,2019-11-19,2042,Aqua,MODIS,6.03,295.0,90.2,D,0,Maxwell,California,Colusa County,,0.0,0.0,0.0,0,0.0
5391,101104,37.6985,-120.7525,2.1,1.4,2019-11-19,2042,Aqua,MODIS,6.03,292.9,13.8,D,0,Waterford,California,Stanislaus County,,0.0,0.0,0.0,0,0.0
5392,101106,39.7428,-121.9159,2.2,1.4,2019-11-19,2042,Aqua,MODIS,6.03,292.6,10.0,D,0,Chico,California,Butte County,,0.0,0.0,0.0,0,0.0
5393,101107,39.7,-121.9264,2.2,1.4,2019-11-19,2042,Aqua,MODIS,6.03,293.0,17.0,D,0,Chico,California,Butte County,,0.0,0.0,0.0,0,0.0
5394,101108,39.7011,-121.9194,2.2,1.4,2019-11-19,2042,Aqua,MODIS,6.03,292.9,13.7,D,0,Chico,California,Butte County,,0.0,0.0,0.0,0,0.0
5395,101109,39.3166,-122.195,2.3,1.5,2019-11-19,2042,Aqua,MODIS,6.03,293.6,46.7,D,0,Maxwell,California,Colusa County,,0.0,0.0,0.0,0,0.0
5396,101555,36.9434,-120.1985,1.2,1.1,2019-11-20,2124,Aqua,MODIS,6.03,292.7,7.4,D,0,Fairmead,California,Madera County,,0.0,0.0,0.0,0,0.0
5397,101556,36.9413,-120.1297,1.2,1.1,2019-11-20,2124,Aqua,MODIS,6.03,291.7,6.6,D,0,Madera,California,Madera County,,0.0,0.0,0.0,0,0.0
5398,101557,36.9637,-120.3644,1.2,1.1,2019-11-20,2124,Aqua,MODIS,6.03,290.4,4.6,D,0,Firebaugh,California,Fresno County,1.0,4.19,19.255,3.6529817495584305,57,1005.0138888888887
5399,101558,36.858000000000004,-120.4064,1.2,1.1,2019-11-20,2124,Aqua,MODIS,6.03,292.0,15.0,D,0,Firebaugh,California,Fresno County,1.0,4.19,19.255,3.6529817495584305,57,1005.0138888888887
5400,101559,36.9164,-120.0784,1.2,1.1,2019-11-20,2124,Aqua,MODIS,6.03,291.2,21.2,D,0,Parkwood,California,Madera County,,0.0,0.0,0.0,0,0.0
5401,101560,36.8469,-120.4177,1.2,1.1,2019-11-20,2124,Aqua,MODIS,6.03,289.6,9.0,D,2,Firebaugh,California,Fresno County,1.0,4.19,19.255,3.6529817495584305,57,1005.0138888888887
5402,101561,36.835,-120.0914,1.2,1.1,2019-11-20,2124,Aqua,MODIS,6.03,290.5,11.8,D,0,Biola,California,Fresno County,1.0,4.19,19.255,3.6529817495584305,57,1005.0138888888887
5403,101562,37.24,-120.2715,1.2,1.1,2019-11-20,2124,Aqua,MODIS,6.03,292.4,5.1,D,0,Le Grand,California,Merced County,,0.0,0.0,0.0,0,0.0
5404,101563,36.8777,-120.1538,1.2,1.1,2019-11-20,2124,Aqua,MODIS,6.03,290.4,4.0,D,0,Parkwood,California,Madera County,,0.0,0.0,0.0,0,0.0
5405,101564,36.8948,-120.0055,1.2,1.1,2019-11-20,2124,Aqua,MODIS,6.03,289.1,10.0,D,0,Parkwood,California,Madera County,,0.0,0.0,0.0,0,0.0
5406,101565,36.8484,-120.4047,1.2,1.1,2019-11-20,2124,Aqua,MODIS,6.03,293.9,137.5,D,0,Firebaugh,California,Fresno County,1.0,4.19,19.255,3.6529817495584305,57,1005.0138888888887
5407,101566,36.9199,-120.134,1.2,1.1,2019-11-20,2124,Aqua,MODIS,6.03,291.5,5.1,D,0,Madera,California,Madera County,,0.0,0.0,0.0,0,0.0
5408,101567,36.9511,-120.1315,1.2,1.1,2019-11-20,2124,Aqua,MODIS,6.03,294.7,147.4,D,0,Madera,California,Madera County,,0.0,0.0,0.0,0,0.0
5409,101568,37.0974,-120.0957,1.2,1.1,2019-11-20,2124,Aqua,MODIS,6.03,289.3,4.8,D,0,Madera Acres,California,Madera County,,0.0,0.0,0.0,0,0.0
5410,101569,36.9218,-120.1262,1.2,1.1,2019-11-20,2124,Aqua,MODIS,6.03,292.4,10.5,D,0,Madera,California,Madera County,,0.0,0.0,0.0,0,0.0
5411,101570,36.9495,-120.1449,1.2,1.1,2019-11-20,2124,Aqua,MODIS,6.03,291.7,28.1,D,0,Madera,California,Madera County,,0.0,0.0,0.0,0,0.0
5412,101571,36.9449,-120.1851,1.2,1.1,2019-11-20,2124,Aqua,MODIS,6.03,291.9,5.5,D,0,Madera,California,Madera County,,0.0,0.0,0.0,0,0.0
5413,101572,36.8397,-120.0303,1.2,1.1,2019-11-20,2124,Aqua,MODIS,6.03,290.1,21.2,D,0,Biola,California,Fresno County,1.0,4.19,19.255,3.6529817495584305,57,1005.0138888888887
5414,101955,38.1835,-121.3553,1.1,1.1,2019-11-21,1850,Terra,MODIS,6.03,291.5,9.2,D,0,Woodbridge,California,San Joaquin County,,0.0,0.0,0.0,0,0.0
5415,101956,39.0126,-122.0891,1.2,1.1,2019-11-21,1850,Terra,MODIS,6.03,288.9,15.3,D,0,Arbuckle,California,Colusa County,,0.0,0.0,0.0,0,0.0
5416,101957,39.029,-122.0575,1.2,1.1,2019-11-21,1850,Terra,MODIS,6.03,291.1,41.6,D,0,Arbuckle,California,Colusa County,,0.0,0.0,0.0,0,0.0
5417,101958,37.5371,-120.9445,1.1,1.0,2019-11-21,1850,Terra,MODIS,6.03,291.0,4.4,D,0,Keyes,California,Stanislaus County,,0.0,0.0,0.0,0,0.0
5418,101959,37.457,-120.8191,1.1,1.0,2019-11-21,1850,Terra,MODIS,6.03,291.1,5.6,D,0,Turlock,California,Stanislaus County,,0.0,0.0,0.0,0,0.0
5419,101960,37.9312,-121.07799999999999,1.1,1.0,2019-11-21,1850,Terra,MODIS,6.03,291.1,21.6,D,0,Linden,California,San Joaquin County,,0.0,0.0,0.0,0,0.0
5420,101961,38.1782,-121.3501,1.1,1.1,2019-11-21,1850,Terra,MODIS,6.03,291.2,10.4,D,0,Woodbridge,California,San Joaquin County,,0.0,0.0,0.0,0,0.0
5421,101962,38.4672,-121.8631,1.2,1.1,2019-11-21,1850,Terra,MODIS,6.03,290.9,6.2,D,0,Dixon,California,Solano County,,0.0,0.0,0.0,0,0.0
5422,101963,37.4479,-120.8209,1.1,1.0,2019-11-21,1850,Terra,MODIS,6.03,291.5,6.1,D,0,Delhi,California,Merced County,,0.0,0.0,0.0,0,0.0
5423,101964,37.2086,-120.6159,1.0,1.0,2019-11-21,1850,Terra,MODIS,6.03,291.8,4.8,D,0,Atwater,California,Merced County,,0.0,0.0,0.0,0,0.0
5424,101965,37.4463,-120.809,1.1,1.0,2019-11-21,1850,Terra,MODIS,6.03,292.3,7.1,D,0,Delhi,California,Merced County,,0.0,0.0,0.0,0,0.0
5425,101966,39.3473,-121.6475,1.2,1.1,2019-11-21,1850,Terra,MODIS,6.03,289.3,3.9,D,0,Gridley,California,Butte County,,0.0,0.0,0.0,0,0.0
5426,101967,37.4555,-120.8072,1.1,1.0,2019-11-21,1850,Terra,MODIS,6.03,290.7,5.8,D,2,Delhi,California,Merced County,,0.0,0.0,0.0,0,0.0
5427,101968,37.9296,-121.0657,1.1,1.0,2019-11-21,1850,Terra,MODIS,6.03,291.3,6.3,D,0,Linden,California,San Joaquin County,,0.0,0.0,0.0,0,0.0
5428,101969,38.9535,-122.0209,1.2,1.1,2019-11-21,1850,Terra,MODIS,6.03,289.2,7.1,D,0,Arbuckle,California,Colusa County,,0.0,0.0,0.0,0,0.0
5429,101970,39.1713,-121.6243,1.2,1.1,2019-11-21,1850,Terra,MODIS,6.03,290.2,14.6,D,0,Yuba City,California,Sutter County,,0.0,0.0,0.0,0,0.0
5430,101971,39.181,-121.6224,1.2,1.1,2019-11-21,1850,Terra,MODIS,6.03,290.5,6.6,D,0,Yuba City,California,Sutter County,,0.0,0.0,0.0,0,0.0
5431,101972,38.9551,-122.0348,1.2,1.1,2019-11-21,1850,Terra,MODIS,6.03,289.3,9.1,D,0,Arbuckle,California,Colusa County,,0.0,0.0,0.0,0,0.0
5432,101973,39.0274,-122.0435,1.2,1.1,2019-11-21,1850,Terra,MODIS,6.03,289.6,14.2,D,0,Arbuckle,California,Colusa County,,0.0,0.0,0.0,0,0.0
5433,101974,38.1819,-121.3426,1.1,1.1,2019-11-21,1850,Terra,MODIS,6.03,291.2,4.5,D,0,Woodbridge,California,San Joaquin County,,0.0,0.0,0.0,0,0.0
5434,101975,36.5042,-119.3979,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,291.3,18.6,D,0,Dinuba,California,Tulare County,,0.0,0.0,0.0,0,0.0
5435,101976,36.2883,-119.1855,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,291.1,9.1,D,2,Farmersville,California,Tulare County,,0.0,0.0,0.0,0,0.0
5436,101977,36.2681,-119.2354,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,291.8,25.0,D,0,Farmersville,California,Tulare County,,0.0,0.0,0.0,0,0.0
5437,101978,36.4903,-119.4919,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,291.6,24.4,D,0,London,California,Tulare County,,0.0,0.0,0.0,0,0.0
5438,101979,35.596,-119.24700000000001,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,287.4,5.5,D,0,McFarland,California,Kern County,,0.0,0.0,0.0,0,0.0
5439,101980,35.8547,-119.1887,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,288.3,5.1,D,0,Earlimart,California,Tulare County,,0.0,0.0,0.0,0,0.0
5440,101981,36.4601,-119.5392,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,294.1,52.5,D,0,Kingsburg,California,Fresno County,1.0,4.07,20.605,2.8847202746302347,53,1012.5208333333335
5441,101982,35.4852,-119.2501,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,287.9,5.2,D,2,Shafter,California,Kern County,,0.0,0.0,0.0,0,0.0
5442,101983,36.4553,-119.5061,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,295.7,143.4,D,0,London,California,Tulare County,,0.0,0.0,0.0,0,0.0
5443,101984,36.2665,-119.2244,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,292.0,23.9,D,0,Farmersville,California,Tulare County,,0.0,0.0,0.0,0,0.0
5444,101985,36.1756,-119.1718,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,293.3,19.4,D,0,Woodville,California,Tulare County,,0.0,0.0,0.0,0,0.0
5445,101986,34.7874,-118.4387,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,286.0,21.5,D,0,Green Valley,California,Los Angeles County,1.0,10.04,22.26,3.093863603812549,59,1012.875
5446,101987,36.4919,-119.5029,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,291.2,15.6,D,0,Kingsburg,California,Fresno County,1.0,4.07,20.605,2.8847202746302347,53,1012.5208333333335
5447,101988,35.2039,-118.7959,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,289.5,5.0,D,0,Arvin,California,Kern County,,0.0,0.0,0.0,0,0.0
5448,101989,36.5579,-119.4484,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,291.4,7.9,D,0,Reedley,California,Fresno County,1.0,4.07,20.605,2.8847202746302347,53,1012.5208333333335
5449,101990,36.4585,-119.5282,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,292.7,32.0,D,0,Kingsburg,California,Fresno County,1.0,4.07,20.605,2.8847202746302347,53,1012.5208333333335
5450,101991,36.5049,-119.46600000000001,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,290.7,10.1,D,0,London,California,Tulare County,,0.0,0.0,0.0,0,0.0
5451,101992,35.3674,-119.2034,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,289.3,4.0,D,0,Rosedale,California,Kern County,,0.0,0.0,0.0,0,0.0
5452,101993,36.9489,-120.1272,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,291.2,3.8,D,0,Madera,California,Madera County,,0.0,0.0,0.0,0,0.0
5453,101994,35.365,-119.2488,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,289.2,8.1,D,0,Rosedale,California,Kern County,,0.0,0.0,0.0,0,0.0
5454,101995,35.4472,-119.3033,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,287.7,8.5,D,0,Shafter,California,Kern County,,0.0,0.0,0.0,0,0.0
5455,101996,36.4512,-119.5411,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,291.1,3.3,D,0,Kingsburg,California,Fresno County,1.0,4.07,20.605,2.8847202746302347,53,1012.5208333333335
5456,101997,36.4516,-119.2276,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,288.2,4.1,D,0,Ivanhoe,California,Tulare County,,0.0,0.0,0.0,0,0.0
5457,101998,35.7629,-119.3164,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,289.1,4.9,D,0,Delano,California,Kern County,,0.0,0.0,0.0,0,0.0
5458,101999,35.8864,-119.1526,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,289.1,19.6,D,0,Richgrove,California,Tulare County,,0.0,0.0,0.0,0,0.0
5459,102000,35.3634,-119.2379,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,288.9,11.3,D,0,Rosedale,California,Kern County,,0.0,0.0,0.0,0,0.0
5460,102001,36.4953,-119.3998,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,292.6,12.8,D,0,London,California,Tulare County,,0.0,0.0,0.0,0,0.0
5461,102002,35.5976,-119.2578,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,287.7,4.4,D,0,Wasco,California,Kern County,,0.0,0.0,0.0,0,0.0
5462,102003,36.5098,-119.3739,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,291.4,23.1,D,0,Dinuba,California,Tulare County,,0.0,0.0,0.0,0,0.0
5463,102004,36.5595,-119.4594,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,291.3,5.9,D,0,Reedley,California,Fresno County,1.0,4.07,20.605,2.8847202746302347,53,1012.5208333333335
5464,102005,36.45,-119.2166,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,289.1,22.4,D,0,Ivanhoe,California,Tulare County,,0.0,0.0,0.0,0,0.0
5465,102006,35.4836,-119.2392,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,288.6,7.2,D,0,Shafter,California,Kern County,,0.0,0.0,0.0,0,0.0
5466,102007,35.8848,-119.1417,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,288.8,23.4,D,0,Richgrove,California,Tulare County,,0.0,0.0,0.0,0,0.0
5467,102008,35.8646,-119.1913,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,288.2,6.3,D,0,Earlimart,California,Tulare County,,0.0,0.0,0.0,0,0.0
5468,102009,36.1006,-119.1038,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,290.1,5.3,D,0,Strathmore,California,Tulare County,,0.0,0.0,0.0,0,0.0
5469,102010,36.1772,-119.1828,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,293.9,22.9,D,0,Woodville,California,Tulare County,,0.0,0.0,0.0,0,0.0
5470,102011,35.7612,-119.3055,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,289.4,12.0,D,0,Delano,California,Kern County,,0.0,0.0,0.0,0,0.0
5471,102012,36.4569,-119.5172,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,293.2,65.1,D,0,Kingsburg,California,Fresno County,1.0,4.07,20.605,2.8847202746302347,53,1012.5208333333335
5472,102013,35.5882,-119.3221,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,288.0,7.3,D,2,Wasco,California,Kern County,,0.0,0.0,0.0,0,0.0
5473,102014,34.7912,-118.4034,1.0,1.0,2019-11-21,1851,Terra,MODIS,6.03,289.4,42.7,D,0,Green Valley,California,Los Angeles County,1.0,10.04,22.26,3.093863603812549,59,1012.875
5474,102015,36.4547,-119.5042,2.9,1.6,2019-11-21,2029,Aqua,MODIS,6.03,289.5,75.6,D,0,London,California,Tulare County,,0.0,0.0,0.0,0,0.0
5475,102016,36.4895,-119.40799999999999,2.9,1.6,2019-11-21,2029,Aqua,MODIS,6.03,290.0,17.6,D,0,London,California,Tulare County,,0.0,0.0,0.0,0,0.0
5476,102017,35.591,-119.2346,3.0,1.6,2019-11-21,2029,Aqua,MODIS,6.03,288.0,22.4,D,0,McFarland,California,Kern County,,0.0,0.0,0.0,0,0.0
5477,102018,35.7478,-119.3031,3.0,1.6,2019-11-21,2029,Aqua,MODIS,6.03,289.1,26.2,D,0,Delano,California,Kern County,,0.0,0.0,0.0,0,0.0
5478,102019,35.762,-119.3082,3.0,1.6,2019-11-21,2029,Aqua,MODIS,6.03,288.6,21.3,D,0,Delano,California,Kern County,,0.0,0.0,0.0,0,0.0
5479,102020,36.1704,-119.1761,2.8,1.6,2019-11-21,2029,Aqua,MODIS,6.03,290.7,20.7,D,0,Woodville,California,Tulare County,,0.0,0.0,0.0,0,0.0
5480,102021,35.8906,-119.1511,2.9,1.6,2019-11-21,2029,Aqua,MODIS,6.03,288.4,22.4,D,0,Richgrove,California,Tulare County,,0.0,0.0,0.0,0,0.0
5481,102022,35.5832,-119.2587,3.0,1.6,2019-11-21,2029,Aqua,MODIS,6.03,288.3,51.6,D,0,Wasco,California,Kern County,,0.0,0.0,0.0,0,0.0
5482,102023,35.6537,-119.3652,3.0,1.7,2019-11-21,2029,Aqua,MODIS,6.03,286.8,19.0,D,0,Wasco,California,Kern County,,0.0,0.0,0.0,0,0.0
5483,102024,35.7616,-119.3007,3.0,1.6,2019-11-21,2029,Aqua,MODIS,6.03,288.6,19.9,D,0,Delano,California,Kern County,,0.0,0.0,0.0,0,0.0
5484,102025,37.1964,-120.6043,3.3,1.7,2019-11-21,2029,Aqua,MODIS,6.03,290.8,26.7,D,0,Atwater,California,Merced County,,0.0,0.0,0.0,0,0.0
5485,102026,35.8766,-119.146,2.9,1.6,2019-11-21,2029,Aqua,MODIS,6.03,288.2,33.6,D,0,Richgrove,California,Tulare County,,0.0,0.0,0.0,0,0.0
5486,102027,36.4472,-119.5356,2.9,1.6,2019-11-21,2029,Aqua,MODIS,6.03,290.1,71.2,D,0,Kingsburg,California,Fresno County,1.0,4.07,20.605,2.8847202746302347,53,1012.5208333333335
5487,102028,35.8777,-119.1509,2.9,1.6,2019-11-21,2029,Aqua,MODIS,6.03,288.5,51.5,D,0,Richgrove,California,Tulare County,,0.0,0.0,0.0,0,0.0
5488,102029,36.4464,-119.52799999999999,2.9,1.6,2019-11-21,2029,Aqua,MODIS,6.03,290.2,85.7,D,0,Kingsburg,California,Fresno County,1.0,4.07,20.605,2.8847202746302347,53,1012.5208333333335
5489,102030,36.4537,-119.4965,2.9,1.6,2019-11-21,2029,Aqua,MODIS,6.03,289.5,50.7,D,0,London,California,Tulare County,,0.0,0.0,0.0,0,0.0
5490,102031,36.4984,-119.385,2.9,1.6,2019-11-21,2029,Aqua,MODIS,6.03,289.5,14.6,D,0,Dinuba,California,Tulare County,,0.0,0.0,0.0,0,0.0
5491,102032,35.5975,-119.2639,3.0,1.6,2019-11-21,2029,Aqua,MODIS,6.03,287.5,32.1,D,0,Wasco,California,Kern County,,0.0,0.0,0.0,0,0.0
5492,102033,35.5835,-119.2662,3.0,1.6,2019-11-21,2029,Aqua,MODIS,6.03,288.2,57.6,D,0,Wasco,California,Kern County,,0.0,0.0,0.0,0,0.0
5493,102034,35.7474,-119.2955,3.0,1.6,2019-11-21,2029,Aqua,MODIS,6.03,289.3,18.4,D,0,Delano,California,Kern County,,0.0,0.0,0.0,0,0.0
5494,102035,35.7543,-119.3324,3.0,1.6,2019-11-21,2029,Aqua,MODIS,6.03,288.2,18.6,D,0,Delano,California,Kern County,,0.0,0.0,0.0,0,0.0
5495,102036,38.8359,-121.8743,3.5,1.8,2019-11-21,2030,Aqua,MODIS,6.03,288.8,49.9,D,0,Dunnigan,California,Yolo County,,0.0,0.0,0.0,0,0.0
5496,102037,38.8456,-121.8362,3.5,1.8,2019-11-21,2030,Aqua,MODIS,6.03,289.5,25.9,D,0,Dunnigan,California,Yolo County,,0.0,0.0,0.0,0,0.0
5497,102038,38.8514,-121.8349,3.5,1.8,2019-11-21,2030,Aqua,MODIS,6.03,289.3,17.2,D,0,Dunnigan,California,Yolo County,,0.0,0.0,0.0,0,0.0
5498,102039,39.2279,-122.2009,3.6,1.8,2019-11-21,2030,Aqua,MODIS,6.03,288.6,28.7,D,0,Maxwell,California,Colusa County,,0.0,0.0,0.0,0,0.0
5499,102040,39.5701,-122.1075,3.4,1.7,2019-11-21,2030,Aqua,MODIS,6.03,291.1,30.5,D,0,Willows,California,Glenn County,,0.0,0.0,0.0,0,0.0
5500,102041,39.5362,-122.1309,3.4,1.7,2019-11-21,2030,Aqua,MODIS,6.03,289.4,27.5,D,0,Willows,California,Glenn County,,0.0,0.0,0.0,0,0.0
5501,102042,39.5304,-122.1327,3.4,1.7,2019-11-21,2030,Aqua,MODIS,6.03,290.1,33.8,D,0,Willows,California,Glenn County,,0.0,0.0,0.0,0,0.0
5502,102044,39.2245,-122.2356,3.6,1.8,2019-11-21,2030,Aqua,MODIS,6.03,289.9,20.1,D,0,Maxwell,California,Colusa County,,0.0,0.0,0.0,0,0.0
5503,102045,39.1695,-121.6209,3.3,1.7,2019-11-21,2030,Aqua,MODIS,6.03,289.0,18.9,D,2,Yuba City,California,Sutter County,,0.0,0.0,0.0,0,0.0
5504,102046,39.5797,-122.0697,3.4,1.7,2019-11-21,2030,Aqua,MODIS,6.03,291.1,135.3,D,0,Willows,California,Glenn County,,0.0,0.0,0.0,0,0.0
5505,102049,39.0152,-122.04700000000001,3.5,1.8,2019-11-21,2030,Aqua,MODIS,6.03,288.7,20.5,D,2,Arbuckle,California,Colusa County,,0.0,0.0,0.0,0,0.0
5506,102050,38.8419,-121.8731,3.5,1.8,2019-11-21,2030,Aqua,MODIS,6.03,288.7,57.9,D,0,Dunnigan,California,Yolo County,,0.0,0.0,0.0,0,0.0
5507,102051,39.2344,-122.1965,3.6,1.8,2019-11-21,2030,Aqua,MODIS,6.03,288.4,27.2,D,0,Maxwell,California,Colusa County,,0.0,0.0,0.0,0,0.0
5508,102098,39.3331,-121.7627,4.5,2.0,2019-11-21,2208,Aqua,MODIS,6.03,288.4,87.2,D,0,Gridley,California,Butte County,,0.0,0.0,0.0,0,0.0
5509,102099,39.2826,-122.1629,4.3,1.9,2019-11-21,2208,Aqua,MODIS,6.03,289.3,253.1,D,0,Maxwell,California,Colusa County,,0.0,0.0,0.0,0,0.0
5510,102190,40.4874,-122.5176,1.6,1.3,2019-11-22,1932,Terra,MODIS,6.03,291.3,9.2,D,0,Shasta,California,Shasta County,,0.0,0.0,0.0,0,0.0
5511,102191,40.4913,-122.5365,1.6,1.3,2019-11-22,1932,Terra,MODIS,6.03,290.4,16.6,D,0,Shasta,California,Shasta County,,0.0,0.0,0.0,0,0.0
5512,102195,37.3106,-120.5804,2.6,1.5,2019-11-22,1933,Terra,MODIS,6.03,290.5,44.7,D,0,Atwater,California,Merced County,,0.0,0.0,0.0,0,0.0
5513,102196,38.9594,-121.5404,2.0,1.4,2019-11-22,1933,Terra,MODIS,6.03,290.0,15.2,D,0,Plumas Lake,California,Yuba County,,0.0,0.0,0.0,0,0.0
5514,102197,39.0108,-122.0839,1.9,1.3,2019-11-22,1933,Terra,MODIS,6.03,288.1,21.3,D,0,Arbuckle,California,Colusa County,,0.0,0.0,0.0,0,0.0
5515,102198,37.3946,-120.6625,2.5,1.5,2019-11-22,1933,Terra,MODIS,6.03,289.5,12.7,D,0,Winton,California,Merced County,,0.0,0.0,0.0,0,0.0
5516,102199,36.4567,-119.4722,3.2,1.7,2019-11-22,1933,Terra,MODIS,6.03,290.0,29.5,D,0,London,California,Tulare County,,0.0,0.0,0.0,0,0.0
5517,102200,37.1064,-120.1634,2.8,1.6,2019-11-22,1933,Terra,MODIS,6.03,289.5,17.5,D,0,Fairmead,California,Madera County,,0.0,0.0,0.0,0,0.0
5518,102201,37.3162,-120.5715,2.6,1.5,2019-11-22,1933,Terra,MODIS,6.03,290.8,30.0,D,2,Atwater,California,Merced County,,0.0,0.0,0.0,0,0.0
5519,102202,38.9278,-121.814,2.0,1.4,2019-11-22,1933,Terra,MODIS,6.03,291.0,25.5,D,0,Dunnigan,California,Yolo County,,0.0,0.0,0.0,0,0.0
5520,102203,36.2084,-119.0385,3.4,1.7,2019-11-22,1933,Terra,MODIS,6.03,290.6,24.9,D,0,Lindsay,California,Tulare County,,0.0,0.0,0.0,0,0.0
5521,102204,37.3043,-120.5526,2.6,1.5,2019-11-22,1933,Terra,MODIS,6.03,290.4,15.5,D,2,Merced,California,Merced County,,0.0,0.0,0.0,0,0.0
5522,102205,37.3549,-120.6767,2.5,1.5,2019-11-22,1933,Terra,MODIS,6.03,289.9,16.9,D,0,Livingston,California,Merced County,,0.0,0.0,0.0,0,0.0
5523,102206,37.2389,-120.3932,2.6,1.6,2019-11-22,1933,Terra,MODIS,6.03,291.2,15.9,D,0,Planada,California,Merced County,,0.0,0.0,0.0,0,0.0
5524,102207,37.1097,-120.1566,2.8,1.6,2019-11-22,1933,Terra,MODIS,6.03,289.6,20.1,D,0,Fairmead,California,Madera County,,0.0,0.0,0.0,0,0.0
5525,102208,38.9612,-121.5343,2.0,1.4,2019-11-22,1933,Terra,MODIS,6.03,290.1,21.7,D,0,Plumas Lake,California,Yuba County,,0.0,0.0,0.0,0,0.0
5526,102209,36.0794,-119.2157,3.4,1.7,2019-11-22,1933,Terra,MODIS,6.03,290.9,30.6,D,0,Woodville,California,Tulare County,,0.0,0.0,0.0,0,0.0
5527,102210,39.0716,-121.6089,2.0,1.4,2019-11-22,1933,Terra,MODIS,6.03,289.8,36.2,D,0,South Yuba City,California,Sutter County,,0.0,0.0,0.0,0,0.0
5528,102211,39.0297,-122.0545,1.9,1.3,2019-11-22,1933,Terra,MODIS,6.03,289.9,15.7,D,0,Arbuckle,California,Colusa County,,0.0,0.0,0.0,0,0.0
5529,102212,39.1177,-122.0856,1.9,1.3,2019-11-22,1933,Terra,MODIS,6.03,291.1,13.4,D,0,Williams,California,Colusa County,,0.0,0.0,0.0,0,0.0
5530,102213,37.8792,-121.6933,2.1,1.4,2019-11-22,1933,Terra,MODIS,6.03,290.6,12.2,D,0,Brentwood,California,Contra Costa County,,0.0,0.0,0.0,0,0.0
5531,102214,39.018,-122.0587,1.9,1.3,2019-11-22,1933,Terra,MODIS,6.03,289.3,59.2,D,2,Arbuckle,California,Colusa County,,0.0,0.0,0.0,0,0.0
5532,102215,36.0838,-119.2205,3.4,1.7,2019-11-22,1933,Terra,MODIS,6.03,290.7,18.7,D,0,Woodville,California,Tulare County,,0.0,0.0,0.0,0,0.0
